booking_id,date,slot_time,customer_id,crew_id,zone,area,lat,lng,slot_type,items,vehicle_size,list_price,total_price,is_weekend,status
B030642,2025-07-15,14:30,U01099,C14,south,Sohna Road,28.42461,77.03178,subscription,subscription|interior_clean|tyre_dressing,hatchback,299.0,648.0,0,completed
B030643,2025-07-15,09:00,U01395,C08,north,Golf Course Road,28.43005,77.10115,exterior,exterior|wax_polish|tyre_dressing,hatchback,349.0,848.0,0,completed
B030644,2025-07-16,09:00,U01687,C08,north,Cyber Hub,28.50637,77.0795,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B030645,2025-07-16,10:00,U01435,C14,north,Cyber Hub,28.51023,77.08743,subscription,subscription|interior_clean|engine_bay,sedan,299.0,899.0,0,completed
B030646,2025-07-16,08:00,U00051,C02,north,Cyber Hub,28.49134,77.09012,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B030647,2025-07-16,17:30,U02141,C09,north,Cyber Hub,28.48631,77.09253,subscription,subscription,hatchback,299.0,299.0,0,completed
B030648,2025-07-16,11:30,U01570,C06,west,New Gurgaon,28.40088,76.99287,subscription,subscription,hatchback,299.0,299.0,0,no_show
B030649,2025-07-16,10:30,U01986,C11,west,Sector 14,28.47202,77.04374,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B030650,2025-07-16,10:30,U00703,C13,north,DLF Phase 3,28.49246,77.10692,subscription,subscription|engine_bay,suv,299.0,649.0,0,completed
B030651,2025-07-16,16:30,U01688,C01,north,Cyber Hub,28.48,77.09314,interior,interior|interior_clean,suv,399.0,649.0,0,completed
B030652,2025-07-16,13:30,U00512,C02,west,Sector 14,28.48239,77.01058,exterior,exterior|interior_clean|engine_bay,sedan,349.0,949.0,0,completed
B030653,2025-07-16,15:30,U01173,C07,north,Cyber Hub,28.49054,77.09622,exterior_plus,exterior_plus|interior_clean|wax_polish,sedan,499.0,1149.0,0,completed
B030654,2025-07-16,17:30,U00776,C04,north,DLF Phase 3,28.48389,77.11025,exterior_plus,exterior_plus|tyre_dressing,sedan,499.0,598.0,0,completed
B030655,2025-07-16,16:30,U01181,C07,north,DLF Phase 3,28.48125,77.05063,subscription,subscription|interior_clean|tyre_dressing,sedan,299.0,648.0,0,completed
B030656,2025-07-16,14:30,U01749,C06,south,Manesar,28.34198,76.9145,full_detail,full_detail,sedan,999.0,999.0,0,completed
B030657,2025-07-16,13:00,U00986,C11,north,DLF Phase 3,28.4936,77.10464,subscription,subscription,sedan,299.0,299.0,0,completed
B030658,2025-07-16,11:30,U00535,C13,north,DLF Phase 3,28.48249,77.09502,exterior,exterior|wax_polish,sedan,349.0,749.0,0,completed
B030659,2025-07-16,13:00,U01041,C14,north,Cyber Hub,28.50143,77.11938,exterior,exterior,suv,349.0,349.0,0,completed
B030660,2025-07-16,12:00,U01271,C13,north,Golf Course Road,28.43584,77.11364,interior,interior|tyre_dressing,suv,399.0,498.0,0,completed
B030661,2025-07-16,17:30,U00897,C07,north,Golf Course Road,28.40921,77.09869,full_detail,full_detail,hatchback,999.0,999.0,0,completed
B030662,2025-07-16,12:00,U01962,C07,north,Udyog Vihar,28.47977,77.09002,exterior,exterior,hatchback,349.0,349.0,0,completed
B030663,2025-07-16,16:30,U02545,C07,west,New Gurgaon,28.41576,76.98845,exterior,exterior|interior_clean,suv,349.0,599.0,0,completed
B030664,2025-07-16,18:00,U00193,C10,north,Golf Course Road,28.42798,77.10356,subscription,subscription|interior_clean|wax_polish,hatchback,299.0,949.0,0,completed
B030665,2025-07-16,10:00,U02482,C10,west,Palam Vihar,28.51639,77.04051,exterior,exterior,suv,349.0,349.0,0,completed
B030666,2025-07-16,14:30,U02294,C06,east,Sector 56,28.43244,77.0997,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B030667,2025-07-16,13:30,U00197,C09,east,Sector 56,28.42999,77.11425,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030668,2025-07-16,13:00,U02140,C08,north,Cyber Hub,28.49686,77.0853,exterior_plus,exterior_plus|pet_hair,sedan,499.0,649.0,0,completed
B030669,2025-07-16,09:00,U00026,C01,north,Golf Course Road,28.42525,77.10076,exterior,exterior|interior_clean|wax_polish,sedan,349.0,999.0,0,completed
B030670,2025-07-16,18:00,U01500,C13,north,Golf Course Road,28.45496,77.11052,subscription,subscription,suv,299.0,299.0,0,completed
B030671,2025-07-16,12:30,U01668,C13,east,Sector 56,28.41946,77.1159,exterior,exterior,hatchback,349.0,349.0,0,completed
B030672,2025-07-16,09:00,U01358,C14,north,Golf Course Road,28.4407,77.09487,exterior,exterior,suv,349.0,349.0,0,completed
B030673,2025-07-16,11:30,U00257,C03,north,DLF Phase 3,28.52571,77.1031,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030674,2025-07-16,12:00,U01970,C10,west,Sector 14,28.46193,77.04178,interior,interior|interior_clean|wax_polish|tyre_dressing|pet_hair,hatchback,399.0,1298.0,0,completed
B030675,2025-07-16,08:00,U02537,C06,west,New Gurgaon,28.42908,76.98654,subscription,subscription|interior_clean|engine_bay,hatchback,299.0,899.0,0,completed
B030676,2025-07-16,17:00,U00147,C04,south,Manesar,28.33396,76.9576,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030677,2025-07-16,16:30,U01229,C11,east,Sector 56,28.40735,77.10051,subscription,subscription|wax_polish|tyre_dressing|engine_bay,suv,299.0,1148.0,0,completed
B030678,2025-07-16,08:00,U01141,C06,north,Udyog Vihar,28.48941,77.09298,subscription,subscription|wax_polish|tyre_dressing,sedan,299.0,798.0,0,completed
B030679,2025-07-16,09:30,U00991,C13,south,Sohna Road,28.40484,77.04631,subscription,subscription|pet_hair,suv,299.0,449.0,0,completed
B030680,2025-07-16,10:30,U00794,C04,north,DLF Phase 3,28.49281,77.08602,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030681,2025-07-16,10:30,U00569,C12,west,New Gurgaon,28.42039,76.99816,exterior_plus,exterior_plus|wax_polish|tyre_dressing,suv,499.0,,0,completed
B030682,2025-07-16,18:00,U01841,C08,north,Golf Course Road,28.44834,77.11058,subscription,subscription,hatchback,299.0,299.0,0,completed
B030683,2025-07-16,18:30,U01309,C13,south,Sohna Road,28.40943,77.03736,exterior_plus,exterior_plus,suv,499.0,499.0,0,completed
B030684,2025-07-16,10:30,U00994,C14,north,Cyber Hub,28.49584,77.08619,exterior,exterior|pet_hair,sedan,349.0,499.0,0,completed
B030685,2025-07-16,12:30,U00754,C02,north,Golf Course Road,28.43348,77.08378,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B030686,2025-07-16,09:30,U01189,C07,south,Manesar,28.35164,76.92847,subscription,subscription,hatchback,299.0,299.0,0,completed
B030687,2025-07-17,12:00,U01885,C01,north,Cyber Hub,28.51567,77.11245,subscription,subscription,hatchback,299.0,299.0,0,completed
B030688,2025-07-17,15:30,U00077,C07,south,Sohna Road,28.40651,77.02617,subscription,subscription,sedan,299.0,299.0,0,completed
B030689,2025-07-17,08:00,U02366,C11,west,New Gurgaon,28.43054,76.9824,subscription,subscription,suv,299.0,299.0,0,completed
B030690,2025-07-17,18:30,U01951,C11,north,Cyber Hub,28.49417,77.09885,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030691,2025-07-17,15:30,U00482,C11,west,Palam Vihar,28.52218,77.04254,subscription,subscription|interior_clean|wax_polish|tyre_dressing,sedan,299.0,1048.0,0,completed
B030692,2025-07-17,10:00,U02571,C10,west,New Gurgaon,28.41233,76.95953,interior,interior|wax_polish,hatchback,399.0,799.0,0,completed
B030693,2025-07-17,13:00,U01486,C05,north,Udyog Vihar,28.49816,77.09109,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030694,2025-07-17,10:00,U01551,C13,south,Sohna Road,28.4145,77.02831,exterior_plus,exterior_plus|interior_clean,hatchback,499.0,749.0,0,completed
B030695,2025-07-17,16:30,U00891,C08,east,Sector 56,28.40015,77.11675,subscription,subscription,hatchback,299.0,299.0,0,completed
B030696,2025-07-17,16:00,U00346,C10,west,Palam Vihar,28.50774,77.03958,subscription,subscription|wax_polish|tyre_dressing,hatchback,299.0,798.0,0,completed
B030697,2025-07-17,10:30,U01622,C09,west,New Gurgaon,28.42385,76.98455,subscription,subscription|tyre_dressing|pet_hair,sedan,299.0,548.0,0,completed
B030698,2025-07-17,15:30,U00712,C13,south,Sohna Road,28.41531,77.0369,interior,interior|tyre_dressing,hatchback,399.0,498.0,0,completed
B030699,2025-07-17,08:30,U00406,C09,north,Golf Course Road,28.41911,77.08177,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030700,2025-07-17,18:30,U01389,C02,north,DLF Phase 3,28.48952,77.11895,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030701,2025-07-17,08:00,U02400,C14,west,New Gurgaon,28.4209,76.99611,interior,interior,hatchback,399.0,399.0,0,completed
B030702,2025-07-17,10:00,U02387,C12,south,Sohna Road,28.39727,77.0163,exterior_plus,exterior_plus,hatchback,499.0,499.0,0,completed
B030703,2025-07-17,14:00,U02263,C04,west,Sector 14,28.4704,77.04234,subscription,subscription|interior_clean|wax_polish|tyre_dressing,hatchback,299.0,1048.0,0,completed
B030704,2025-07-17,18:00,U01551,C09,south,Sohna Road,28.4145,77.02831,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B030705,2025-07-17,10:30,U00175,C14,west,New Gurgaon,28.43475,76.97078,subscription,subscription,suv,299.0,299.0,0,completed
B030706,2025-07-17,10:00,U02292,C05,west,Sector 14,28.48822,77.02928,subscription,subscription,hatchback,299.0,299.0,0,completed
B030707,2025-07-17,10:00,U00415,C14,east,Sector 56,28.40698,77.10251,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B030708,2025-07-17,10:00,U01077,C10,north,Udyog Vihar,28.50947,77.07434,exterior,exterior|interior_clean,sedan,349.0,599.0,0,completed
B030709,2025-07-17,18:00,U02434,C01,north,DLF Phase 3,28.48983,77.09539,subscription,subscription|interior_clean|tyre_dressing|pet_hair,hatchback,299.0,798.0,0,completed
B030710,2025-07-17,15:30,U00426,C10,west,Sector 14,28.46936,77.0419,subscription,subscription|pet_hair,sedan,299.0,449.0,0,completed
B030711,2025-07-17,16:00,U02455,C12,north,Golf Course Road,28.43247,77.10357,subscription,subscription,sedan,299.0,299.0,0,completed
B030712,2025-07-17,11:00,U00489,C12,west,Palam Vihar,28.52448,77.02446,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030713,2025-07-17,09:00,U01711,C10,north,DLF Phase 3,28.4763,77.09704,exterior,exterior|interior_clean|tyre_dressing,hatchback,349.0,698.0,0,completed
B030714,2025-07-17,08:00,U01898,C14,north,Cyber Hub,28.49886,77.09549,exterior,exterior|wax_polish,hatchback,349.0,,0,completed
B030715,2025-07-17,15:30,U01503,C13,north,Udyog Vihar,28.50066,77.08513,exterior_plus,exterior_plus|wax_polish|tyre_dressing,sedan,499.0,998.0,0,completed
B030716,2025-07-17,15:00,U00819,C11,north,Golf Course Road,28.44488,77.10022,subscription,subscription,suv,299.0,299.0,0,completed
B030717,2025-07-17,10:30,U00148,C11,east,Sector 56,28.43114,77.08749,subscription,subscription,suv,299.0,299.0,0,completed
B030718,2025-07-17,17:30,U02284,C04,north,Udyog Vihar,28.52134,77.09589,subscription,subscription,sedan,299.0,299.0,0,completed
B030719,2025-07-17,15:30,U02308,C07,north,DLF Phase 3,28.49745,77.08603,subscription,subscription,hatchback,299.0,299.0,0,completed
B030720,2025-07-17,18:30,U02086,C03,north,Udyog Vihar,28.50553,77.10349,subscription,subscription,sedan,299.0,299.0,0,completed
B030721,2025-07-17,17:30,U02021,C10,north,Golf Course Road,28.43334,77.10814,subscription,subscription,hatchback,299.0,299.0,0,completed
B030722,2025-07-17,17:30,U00354,C03,north,Udyog Vihar,28.49977,77.07645,exterior,exterior|interior_clean,hatchback,349.0,599.0,0,completed
B030723,2025-07-17,18:30,U00333,C04,south,Manesar,28.35818,76.9447,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030724,2025-07-17,18:00,U01448,C01,south,Manesar,28.36175,76.93403,subscription,subscription|engine_bay,suv,299.0,649.0,0,completed
B030725,2025-07-17,10:30,U02589,C01,north,Golf Course Road,28.43538,77.10743,subscription,subscription,sedan,299.0,299.0,0,completed
B030726,2025-07-17,16:30,U00195,C10,north,Cyber Hub,28.50362,77.09429,exterior_plus,exterior_plus|wax_polish|tyre_dressing|pet_hair,hatchback,499.0,1148.0,0,completed
B030727,2025-07-17,16:00,U01267,C10,north,Cyber Hub,28.4825,77.08084,subscription,subscription|tyre_dressing|pet_hair,sedan,299.0,548.0,0,completed
B030728,2025-07-17,11:00,U01478,C01,south,Sohna Road,28.40998,77.04146,exterior_plus,exterior_plus|tyre_dressing,suv,499.0,598.0,0,completed
B030729,2025-07-17,16:30,U00837,C12,south,Sohna Road,28.40715,77.03114,interior,interior,suv,399.0,399.0,0,completed
B030730,2025-07-17,12:00,U02404,C08,south,Sohna Road,28.41784,77.03972,full_detail,full_detail|tyre_dressing,hatchback,999.0,1098.0,0,completed
B030731,2025-07-17,09:30,U01587,C12,south,Sohna Road,28.40259,77.0437,subscription,subscription|interior_clean,hatchback,299.0,549.0,0,completed
B030732,2025-07-17,11:00,U00334,C13,north,Cyber Hub,28.47606,77.06527,interior,interior|wax_polish|tyre_dressing,hatchback,399.0,898.0,0,completed
B030733,2025-07-17,16:30,U01491,C07,north,Cyber Hub,28.47231,77.08271,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B030734,2025-07-17,12:30,U02246,C04,west,Sector 14,28.45479,77.01684,exterior,exterior|pet_hair,sedan,349.0,499.0,0,completed
B030735,2025-07-17,16:00,U01914,C05,north,Cyber Hub,28.51652,77.08545,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B030736,2025-07-17,09:30,U02120,C09,north,Golf Course Road,28.42628,77.10198,subscription,subscription|tyre_dressing,hatchback,299.0,398.0,0,completed
B030737,2025-07-17,14:00,U00752,C04,west,Sector 14,28.48364,77.03713,subscription,subscription,sedan,299.0,299.0,0,completed
B030738,2025-07-17,09:00,U02103,C08,north,DLF Phase 3,28.50672,77.10313,exterior_plus,exterior_plus|interior_clean,sedan,499.0,749.0,0,completed
B030739,2025-07-17,09:00,U00916,C05,west,New Gurgaon,28.40667,76.96646,full_detail,full_detail|interior_clean|tyre_dressing|engine_bay,suv,999.0,1698.0,0,no_show
B030740,2025-07-17,13:30,U00913,C10,west,Palam Vihar,28.51071,77.02822,interior,interior|interior_clean|tyre_dressing,sedan,399.0,748.0,0,completed
B030741,2025-07-17,12:30,U00013,C06,west,New Gurgaon,28.42076,77.00732,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030742,2025-07-18,08:30,U02036,C12,north,Cyber Hub,28.46486,77.08693,exterior,exterior,sedan,349.0,349.0,0,completed
B030743,2025-07-18,08:30,U00964,C07,north,Udyog Vihar,28.49636,77.09255,subscription,subscription|tyre_dressing,suv,299.0,398.0,0,completed
B030744,2025-07-18,11:30,U00492,C06,north,DLF Phase 3,28.50523,77.103,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B030745,2025-07-18,11:30,U01087,C08,west,Palam Vihar,28.5024,77.03164,exterior_plus,exterior_plus|interior_clean|tyre_dressing,suv,499.0,848.0,0,completed
B030746,2025-07-18,12:30,U00920,C03,north,Cyber Hub,28.50957,77.08839,exterior,exterior|interior_clean|wax_polish,sedan,349.0,999.0,0,completed
B030747,2025-07-18,09:00,U01769,C05,north,Udyog Vihar,28.49351,77.06635,interior,interior|wax_polish,hatchback,399.0,799.0,0,completed
B030748,2025-07-18,10:30,U01140,C09,north,Golf Course Road,28.43089,77.0921,subscription,subscription,suv,299.0,299.0,0,completed
B030749,2025-07-18,11:00,U00639,C03,west,Sector 14,28.47302,77.02497,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B030750,2025-07-18,11:00,U00055,C07,north,Golf Course Road,28.42477,77.09837,full_detail,full_detail|tyre_dressing,sedan,999.0,1098.0,0,completed
B030751,2025-07-18,09:30,U01410,C07,west,Sector 14,28.46278,77.02355,exterior,exterior|tyre_dressing,hatchback,349.0,,0,completed
B030752,2025-07-18,10:30,U01698,C13,north,Golf Course Road,28.42611,77.07553,full_detail,full_detail|tyre_dressing,suv,999.0,1098.0,0,completed
B030753,2025-07-18,09:00,U00243,C01,west,New Gurgaon,28.41647,76.97,subscription,subscription,hatchback,299.0,299.0,0,no_show
B030754,2025-07-18,08:30,U02526,C11,north,Golf Course Road,28.43152,77.1081,subscription,subscription|wax_polish,hatchback,299.0,699.0,0,completed
B030755,2025-07-18,18:00,U00088,C12,south,Sohna Road,28.39676,77.0428,subscription,subscription|interior_clean|wax_polish,suv,299.0,949.0,0,completed
B030756,2025-07-18,13:00,U01730,C14,north,Cyber Hub,28.49867,77.08869,subscription,subscription|interior_clean,sedan,299.0,549.0,0,completed
B030757,2025-07-18,11:00,U01420,C06,west,Sector 14,28.45658,77.02652,subscription,subscription|interior_clean|tyre_dressing,suv,299.0,648.0,0,completed
B030758,2025-07-18,16:30,U02027,C12,north,Cyber Hub,28.49621,77.07267,subscription,subscription,hatchback,299.0,299.0,0,completed
B030759,2025-07-18,14:00,U00920,C08,north,Cyber Hub,28.50957,77.08839,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030760,2025-07-18,12:00,U01917,C05,north,DLF Phase 3,28.48509,77.12783,exterior_plus,exterior_plus|interior_clean|wax_polish,suv,499.0,1149.0,0,no_show
B030761,2025-07-18,18:00,U00386,C05,north,DLF Phase 3,28.49454,77.07536,exterior,exterior|wax_polish,suv,349.0,749.0,0,completed
B030762,2025-07-18,10:00,U01728,C08,north,Cyber Hub,28.49642,77.07986,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B030763,2025-07-18,14:00,U01356,C02,west,Sector 14,28.4802,77.03473,exterior,exterior,sedan,349.0,349.0,0,completed
B030764,2025-07-18,16:00,U00402,C10,north,Udyog Vihar,28.49713,77.0922,interior,interior|interior_clean,suv,399.0,649.0,0,completed
B030765,2025-07-18,12:00,U02108,C11,west,Palam Vihar,28.50248,77.04005,subscription,subscription,sedan,299.0,299.0,0,completed
B030766,2025-07-18,10:30,U02055,C06,north,Cyber Hub,28.50508,77.08994,subscription,subscription,suv,299.0,299.0,0,completed
B030767,2025-07-18,11:30,U01330,C14,north,Udyog Vihar,28.47685,77.07856,subscription,subscription,sedan,299.0,299.0,0,completed
B030768,2025-07-18,09:00,U02531,C12,north,DLF Phase 3,28.47573,77.10508,exterior,exterior|pet_hair,hatchback,349.0,499.0,0,completed
B030769,2025-07-18,17:30,U02421,C02,north,Cyber Hub,28.50773,77.06293,subscription,subscription|interior_clean,suv,299.0,549.0,0,completed
B030770,2025-07-18,12:30,U01861,C03,north,Cyber Hub,28.48206,77.09798,exterior,exterior|interior_clean|tyre_dressing|pet_hair,hatchback,349.0,848.0,0,completed
B030771,2025-07-18,08:00,U02194,C09,north,Cyber Hub,28.48521,77.09036,subscription,subscription,suv,299.0,299.0,0,completed
B030772,2025-07-18,08:30,U00298,C02,east,Sector 56,28.43438,77.12201,subscription,subscription|tyre_dressing,sedan,299.0,398.0,0,completed
B030773,2025-07-18,13:30,U00189,C09,west,New Gurgaon,28.44379,76.98327,exterior,exterior,sedan,349.0,349.0,0,completed
B030774,2025-07-18,11:30,U00576,C08,north,Cyber Hub,28.48158,77.07891,subscription,subscription|wax_polish|tyre_dressing|engine_bay,sedan,299.0,1148.0,0,completed
B030775,2025-07-18,16:30,U02533,C05,north,Cyber Hub,28.50576,77.10526,subscription,subscription|engine_bay,sedan,299.0,649.0,0,completed
B030776,2025-07-18,17:00,U00516,C13,north,DLF Phase 3,28.49732,77.09724,interior,interior|interior_clean,hatchback,399.0,649.0,0,completed
B030777,2025-07-18,10:00,U00751,C05,east,Sector 56,28.44555,77.10664,subscription,subscription,hatchback,299.0,299.0,0,completed
