booking_id,date,crew_id,customer_id,zone,scheduled_time,arrival_time,late_minutes,duration_minutes,distance_km,water_litres,dirtiness_level,rating,revenue
B029048,2025-06-22,C05,U00233,north,17:00,17:04,5,31,5.61,62.5,4,4,299.0
B029049,2025-06-22,C05,U01565,south,08:00,08:03,3,40,8.95,72.0,3,5,599.0
B029050,2025-06-22,C10,U02197,south,15:00,15:00,0,64,6.35,46.5,3,3,900.0
B029051,2025-06-22,C13,U00005,north,13:00,13:22,22,37,19.33,70.5,3,3,299.0
B029052,2025-06-22,C07,U02486,north,15:00,15:09,9,37,1.58,68.2,3,4,299.0
B029053,2025-06-22,C08,U02511,south,18:30,18:41,11,30,11.14,59.1,3,4,299.0
B029054,2025-06-22,C04,U00849,north,18:30,18:30,0,36,1.85,36.7,2,4,299.0
B029055,2025-06-22,C04,U00723,north,12:30,12:37,7,51,3.8,51.4,3,4,449.0
B029056,2025-06-22,C03,U01599,west,10:00,10:00,0,65,6.57,97.9,4,4,648.0
B029057,2025-06-22,C10,U01888,west,08:30,08:37,7,59,4.66,67.3,3,4,750.0
B029058,2025-06-22,C06,U01793,west,09:30,09:30,0,50,5.58,77.3,2,3,549.0
B029059,2025-06-22,C02,U00891,east,16:00,16:07,7,38,10.71,47.3,3,4,401.0
B029060,2025-06-22,C08,U00200,north,09:30,09:30,0,55,0.47,54.7,3,4,801.0
B029062,2025-06-22,C11,U00325,west,12:30,12:33,3,37,7.75,73.0,3,4,299.0
B029063,2025-06-22,C04,U00632,west,09:00,09:00,0,94,6.17,61.2,4,4,1249.0
B029064,2025-06-22,C05,U02056,north,16:00,16:00,0,31,9.26,62.0,2,5,299.0
B029065,2025-06-22,C10,U02535,south,16:30,16:38,9,54,8.39,66.8,1,3,549.0
B029066,2025-06-22,C11,U00560,east,10:00,10:05,5,68,10.47,73.1,3,4,849.0
B029067,2025-06-22,C05,U00085,north,15:00,15:11,11,31,6.94,44.6,3,5,299.0
B029068,2025-06-22,C07,U00230,north,14:30,14:31,2,37,7.17,73.0,3,4,299.0
B029069,2025-06-22,C06,U00005,north,18:30,18:37,8,30,12.96,78.3,4,3,299.0
B029071,2025-06-22,C05,U00803,north,08:30,08:31,1,51,2.9,61.7,3,5,549.0
B029072,2025-06-22,C09,U01389,north,11:00,11:00,0,62,3.45,49.0,3,5,801.0
B029073,2025-06-22,C03,U01476,west,10:00,10:07,8,70,8.28,69.1,3,4,788.0
B029074,2025-06-22,C03,U02396,north,17:00,17:00,0,45,1.13,35.4,2,5,439.0
B029075,2025-06-22,C13,U01484,south,15:00,15:00,0,42,3.26,56.6,3,5,500.0
B029076,2025-06-22,C13,U01720,south,15:00,15:07,8,42,0.99,53.3,3,4,398.0
B029077,2025-06-22,C14,U02319,west,11:00,11:05,5,38,11.67,61.6,2,4,398.0
B029078,2025-06-22,C01,U00144,north,09:30,09:30,0,55,2.17,65.0,1,5,648.0
B029079,2025-06-22,C03,U01748,north,16:30,16:30,0,60,5.15,57.8,2,4,651.0
B029080,2025-06-22,C09,U00544,north,14:00,14:07,8,87,0.56,63.8,2,5,1048.0
B029081,2025-06-22,C04,U01137,north,09:30,09:30,0,114,4.17,62.6,3,5,1499.0
B029082,2025-06-22,C04,U01576,north,09:00,09:05,6,61,7.08,70.6,3,5,648.0
B029083,2025-06-22,C11,U02499,north,08:30,08:46,17,78,12.15,52.4,2,3,1098.0
B029084,2025-06-22,C05,U01137,north,13:00,13:00,0,36,4.1,41.9,2,5,398.0
B029085,2025-06-22,C07,U01744,south,13:00,13:11,12,42,18.21,59.0,2,4,398.0
B029086,2025-06-22,C08,U00878,north,11:30,11:30,0,69,4.08,58.5,4,4,1098.0
B029087,2025-06-22,C06,U00208,north,12:30,12:39,10,50,14.98,41.1,3,4,649.0
B029088,2025-06-22,C11,U02248,north,10:30,10:46,17,68,9.65,38.3,1,4,848.0
B029089,2025-06-22,C02,U02256,north,10:30,10:30,0,38,0.95,44.3,2,5,299.0
B029090,2025-06-22,C09,U00544,north,11:30,11:30,0,48,0.56,41.5,1,4,599.0
B029091,2025-06-22,C06,U01189,south,10:30,10:43,13,30,8.58,38.6,2,3,299.0
B029092,2025-06-22,C09,U02393,west,11:00,11:00,0,57,5.94,75.1,3,4,549.0
B029093,2025-06-22,C11,U00261,south,09:00,09:09,9,77,9.7,52.5,2,4,798.0
B029094,2025-06-22,C08,U01631,north,12:00,12:00,0,55,1.27,57.0,2,4,689.0
B029095,2025-06-22,C07,U01399,north,10:00,10:05,6,37,7.43,39.1,1,3,299.0
B029097,2025-06-22,C11,U00642,south,11:00,11:00,0,37,3.28,47.6,1,4,299.0
B029098,2025-06-22,C13,U01140,north,09:00,09:20,21,67,17.99,59.0,2,4,798.0
B029099,2025-06-22,C11,U01227,north,10:00,10:09,9,72,11.64,74.1,3,4,699.0
B029100,2025-06-22,C02,U00905,north,15:30,15:37,8,49,5.21,41.0,2,4,538.0
B029101,2025-06-22,C08,U00482,west,14:00,14:00,0,50,4.87,82.0,4,4,549.0
B029102,2025-06-22,C04,U00601,north,17:00,17:00,0,56,1.54,57.3,2,4,650.0
B029103,2025-06-22,C04,U01762,north,09:30,09:30,0,56,4.87,65.1,2,4,548.0
B029104,2025-06-22,C02,U00955,west,14:30,14:39,10,38,13.32,40.2,1,3,299.0
B029105,2025-06-22,C01,U02393,west,08:30,08:30,0,50,11.61,77.2,3,5,549.0
B029106,2025-06-22,C06,U00819,north,11:30,11:41,12,35,12.29,67.9,3,3,398.0
B029107,2025-06-22,C02,U01647,north,12:30,12:30,0,44,2.15,46.7,3,4,439.0
B029108,2025-06-22,C01,U00366,west,12:30,12:30,0,30,12.32,53.9,1,4,299.0
B029109,2025-06-22,C07,U01573,west,18:30,18:55,25,57,10.21,71.3,3,3,549.0
B029110,2025-06-22,C03,U01296,north,15:00,15:01,2,40,5.95,33.1,1,4,299.0
B029111,2025-06-22,C05,U01736,north,14:30,14:37,7,51,6.25,69.4,2,4,651.0
B029112,2025-06-22,C13,U00691,west,17:30,17:53,24,82,20.8,59.6,1,3,949.0
B029113,2025-06-22,C02,U00973,south,10:30,10:35,6,58,10.92,41.0,2,4,650.0
B029114,2025-06-22,C10,U00874,west,14:30,14:37,8,59,11.41,52.5,3,4,801.0
B029115,2025-06-22,C08,U00993,north,08:30,08:30,0,50,2.8,63.2,3,4,651.0
B029116,2025-06-22,C10,U02480,north,11:30,11:30,0,93,2.71,53.2,3,5,1348.0
B029117,2025-06-22,C05,U01005,south,16:00,16:18,19,31,19.48,68.4,3,3,299.0
B029118,2025-06-22,C06,U00407,north,17:30,17:41,12,30,13.9,62.5,4,4,299.0
B029119,2025-06-22,C04,U02444,east,17:00,17:11,11,36,2.73,49.7,2,5,401.0
B029120,2025-06-22,C14,U00235,north,08:00,08:01,1,43,6.16,62.5,2,5,538.0
B029121,2025-06-22,C07,U01559,north,16:00,16:03,3,37,6.14,74.1,3,3,299.0
B029122,2025-06-22,C09,U01207,north,10:30,10:30,0,43,0.49,74.1,3,5,439.0
B029123,2025-06-22,C06,U00459,north,11:00,11:05,5,59,15.42,67.5,2,3,849.0
B029124,2025-06-22,C07,U01333,north,08:00,08:05,6,82,7.89,71.6,3,3,999.0
B029125,2025-06-22,C14,U01935,west,13:30,13:31,2,33,5.68,51.6,3,4,299.0
B029126,2025-06-22,C10,U02217,north,12:30,12:30,0,44,4.74,57.4,4,4,599.0
B029127,2025-06-22,C05,U00201,north,15:00,15:00,0,36,1.1,44.3,1,4,398.0
B029128,2025-06-22,C01,U01923,west,12:30,12:43,13,35,12.24,33.8,1,5,398.0
B029129,2025-06-22,C13,U01927,north,09:30,09:58,28,42,21.85,43.9,3,4,439.0
B029130,2025-06-22,C07,U01512,north,12:30,12:35,5,82,8.88,41.7,3,4,948.0
B029131,2025-06-22,C08,U00794,north,08:30,08:30,0,35,0.89,54.3,3,3,439.0
B029132,2025-06-22,C03,U02269,east,17:30,17:32,2,40,2.8,43.0,3,4,299.0
B029133,2025-06-22,C13,U02133,north,17:00,17:27,28,53,18.33,48.0,2,4,698.0
B029135,2025-06-22,C11,U00306,south,12:00,12:00,0,67,4.23,48.4,3,4,798.0
B029136,2025-06-22,C05,U00110,east,12:30,12:30,0,31,2.66,54.7,2,5,299.0
B029137,2025-06-22,C02,U00441,south,12:30,12:30,0,123,12.57,59.3,2,5,1649.0
B029138,2025-06-22,C09,U01916,west,14:00,14:15,15,57,11.6,47.0,1,3,649.0
B029139,2025-06-22,C02,U02450,south,14:30,14:35,5,58,10.44,56.9,3,4,751.0
B029140,2025-06-22,C10,U00696,north,18:30,18:30,0,54,4.98,65.7,2,4,549.0
B029141,2025-06-22,C14,U00932,west,15:00,15:00,0,78,6.94,72.5,3,5,949.0
B029142,2025-06-22,C01,U01017,south,13:00,13:01,2,39,5.97,62.4,2,4,599.0
B029143,2025-06-23,C04,U00474,north,11:00,11:01,1,42,3.99,48.0,2,4,399.0
B029144,2025-06-23,C04,U01154,north,11:30,11:30,0,36,4.7,54.6,3,3,299.0
B029145,2025-06-23,C07,U01255,south,11:00,11:00,0,37,6.04,38.7,1,3,299.0
B029146,2025-06-23,C14,U00171,south,13:00,13:00,0,38,0.8,35.7,2,4,448.0
B029147,2025-06-23,C04,U01181,north,13:00,13:00,0,41,4.55,36.5,1,3,398.0
B029148,2025-06-23,C02,U01734,north,08:30,08:30,0,74,3.02,45.5,3,4,898.0
B029149,2025-06-23,C06,U00357,west,17:00,17:00,0,55,1.78,68.9,2,4,698.0
B029150,2025-06-23,C06,U01889,west,18:30,18:36,6,55,9.67,68.6,3,4,648.0
B029151,2025-06-23,C08,U01248,south,12:00,12:01,2,55,7.18,47.8,3,4,748.0
B029152,2025-06-23,C10,U01654,north,10:00,10:00,0,79,2.9,77.0,2,4,999.0
B029153,2025-06-23,C07,U02160,east,16:30,16:30,0,67,2.74,43.2,2,4,848.0
B029154,2025-06-23,C04,U02070,north,09:30,09:30,0,36,6.11,56.4,4,4,299.0
B029155,2025-06-23,C06,U01349,north,15:00,15:13,13,30,14.29,46.8,3,4,299.0
B029156,2025-06-23,C14,U00294,north,11:30,11:39,9,33,9.42,50.0,4,4,299.0
B029157,2025-06-23,C09,U01531,north,08:30,08:31,1,78,3.73,64.8,3,5,998.0
B029158,2025-06-23,C03,U00326,west,18:30,18:30,0,70,6.0,37.3,2,4,798.0
B029159,2025-06-23,C02,U00159,west,13:00,13:05,6,74,5.75,80.5,4,4,899.0
B029161,2025-06-23,C14,U00108,north,15:30,15:31,1,67,9.1,74.4,2,5,848.0
B029162,2025-06-23,C10,U02504,north,10:30,10:30,0,39,4.34,61.8,4,4,399.0
B029163,2025-06-23,C14,U00749,east,08:30,08:30,0,73,6.69,68.9,4,4,798.0
B029164,2025-06-23,C13,U02377,south,13:30,13:37,7,62,12.64,76.3,4,5,648.0
B029165,2025-06-23,C14,U02104,north,18:30,18:38,9,58,12.12,59.4,2,4,648.0
B029166,2025-06-23,C05,U02548,east,12:00,12:01,2,31,2.98,42.2,2,4,349.0
B029167,2025-06-23,C10,U02450,south,08:00,08:07,8,88,7.23,46.3,2,3,999.0
B029168,2025-06-23,C11,U00486,north,08:30,08:46,16,62,11.79,82.4,4,2,648.0
B029169,2025-06-23,C02,U01463,south,08:30,08:31,1,43,10.62,42.1,1,5,398.0
B029170,2025-06-23,C05,U02569,north,14:00,14:05,5,36,6.62,34.4,1,5,398.0
B029171,2025-06-23,C06,U02308,north,17:30,17:40,10,90,13.92,56.7,2,4,1099.0
B029172,2025-06-23,C14,U01380,north,08:30,08:37,7,33,8.5,37.8,2,5,349.0
B029173,2025-06-23,C09,U01161,north,08:30,08:39,9,62,3.41,76.6,2,4,648.0
B029174,2025-06-23,C03,U00083,north,08:00,08:15,15,60,6.86,61.3,3,4,599.0
B029175,2025-06-23,C11,U01357,north,11:00,11:00,0,115,9.59,85.2,3,4,1249.0
B029176,2025-06-23,C14,U01383,north,14:00,14:07,8,38,10.24,42.5,2,5,448.0
B029177,2025-06-23,C06,U00038,east,09:00,09:16,16,30,11.64,42.5,2,3,299.0
B029178,2025-06-23,C14,U02405,north,08:30,08:30,0,43,10.85,59.3,3,5,498.0
B029179,2025-06-23,C04,U01141,north,09:30,09:31,2,66,4.44,36.7,1,3,798.0
B029180,2025-06-23,C05,U00827,north,08:00,08:03,3,56,6.17,40.3,2,3,699.0
B029181,2025-06-23,C06,U00404,west,10:00,10:11,12,55,8.65,55.5,2,4,648.0
B029182,2025-06-23,C07,U01430,west,08:30,08:35,6,52,8.53,40.1,2,4,598.0
B029183,2025-06-23,C07,U00619,south,08:00,08:24,24,62,19.34,72.6,3,3,698.0
B029184,2025-06-23,C06,U02503,north,08:30,08:45,15,55,13.6,80.6,4,3,648.0
B029185,2025-06-23,C04,U00681,north,12:30,12:37,8,94,3.7,46.4,2,3,999.0
B029186,2025-06-23,C14,U02307,east,14:00,14:05,6,38,5.72,58.9,2,4,398.0
B029187,2025-06-23,C04,U00591,east,09:00,09:07,7,56,3.75,68.1,2,2,549.0
B029188,2025-06-23,C01,U01893,north,09:00,09:09,9,39,8.69,50.2,2,4,499.0
B029189,2025-06-23,C08,U01657,west,10:00,10:05,5,30,5.05,44.2,3,4,299.0
B029190,2025-06-23,C03,U00862,west,09:30,09:37,7,50,10.61,60.2,2,3,498.0
B029191,2025-06-23,C06,U00582,south,17:00,17:00,0,70,3.31,54.8,4,3,849.0
B029192,2025-06-23,C03,U00773,south,18:00,18:22,23,60,17.72,56.8,2,3,549.0
B029193,2025-06-23,C06,U02172,south,11:00,11:00,0,54,9.51,54.9,3,3,649.0
B029194,2025-06-23,C06,U00743,south,14:30,14:30,0,55,5.24,64.0,3,3,648.0
B029195,2025-06-23,C08,U00147,south,14:00,14:20,20,78,21.0,48.5,2,3,999.0
B029196,2025-06-23,C05,U00691,west,08:30,08:41,11,36,10.67,53.3,3,4,398.0
B029197,2025-06-23,C05,U00496,north,12:30,12:48,18,31,7.08,67.6,3,3,299.0
B029198,2025-06-23,C04,U02047,west,16:00,16:06,6,66,8.95,35.7,1,2,798.0
B029199,2025-06-24,C08,U01546,east,13:30,13:33,3,70,8.96,46.9,2,4,898.0
B029201,2025-06-24,C14,U01999,west,15:00,15:00,0,38,4.38,40.4,1,5,399.0
B029202,2025-06-24,C11,U02318,west,18:30,18:40,10,42,2.0,49.7,1,4,448.0
B029204,2025-06-24,C03,U00177,north,15:00,15:09,10,60,5.09,73.5,3,4,599.0
B029205,2025-06-24,C08,U01887,north,15:00,15:20,20,35,7.6,52.9,3,3,398.0
B029206,2025-06-24,C11,U01127,north,16:30,16:41,12,62,13.34,63.3,2,4,648.0
B029207,2025-06-24,C04,U02550,west,14:30,14:30,0,94,5.39,49.4,1,4,999.0
B029208,2025-06-24,C09,U02258,west,10:00,10:11,11,93,7.07,98.5,4,3,1148.0
B029209,2025-06-24,C13,U01399,north,12:30,12:48,19,37,23.34,63.5,4,3,299.0
B029210,2025-06-24,C03,U02570,north,11:30,11:37,7,40,5.54,40.2,3,4,349.0
B029211,2025-06-24,C13,U02078,north,15:00,15:39,39,42,22.61,43.6,1,3,398.0
B029212,2025-06-24,C07,U00473,north,16:00,16:21,21,37,8.81,47.4,2,3,349.0
B029213,2025-06-24,C10,U02570,north,15:00,15:20,21,74,3.88,59.9,2,4,798.0
B029214,2025-06-24,C01,U02578,north,17:00,17:00,0,30,3.5,60.4,4,5,299.0
B029215,2025-06-24,C13,U01550,north,08:00,08:33,34,102,25.55,83.1,3,4,1199.0
B029216,2025-06-24,C07,U00407,north,14:00,14:00,0,42,5.27,48.5,2,4,399.0
B029217,2025-06-24,C03,U00154,west,08:00,08:07,8,65,8.96,84.2,3,2,649.0
B029218,2025-06-24,C01,U00823,north,08:00,08:00,0,34,7.44,44.8,2,5,399.0
B029219,2025-06-24,C06,U00426,west,13:30,13:31,1,35,8.63,62.4,4,3,398.0
B029220,2025-06-24,C01,U00672,west,18:00,18:15,15,30,10.58,51.8,1,4,299.0
B029221,2025-06-24,C04,U00835,west,10:30,10:30,0,47,7.47,38.1,1,4,498.0
B029222,2025-06-24,C13,U00054,north,08:30,08:56,26,57,21.55,53.0,2,3,549.0
B029223,2025-06-24,C13,U01570,west,08:30,08:31,2,42,8.42,33.8,1,5,399.0
B029225,2025-06-24,C02,U00699,south,08:30,08:52,23,68,8.29,38.3,2,3,848.0
B029226,2025-06-24,C03,U01773,north,10:00,10:00,0,71,5.41,84.0,3,4,749.0
B029227,2025-06-24,C14,U00950,north,10:00,10:03,4,38,9.43,52.1,3,3,399.0
B029228,2025-06-24,C04,U00391,north,15:30,15:30,0,41,6.93,61.2,2,4,448.0
B029229,2025-06-24,C06,U00265,east,09:30,09:46,17,55,11.28,38.8,2,3,699.0
B029230,2025-06-24,C08,U00900,south,08:00,08:03,3,35,9.6,54.2,2,3,398.0
B029231,2025-06-24,C03,U01130,south,16:30,16:38,9,60,8.18,44.4,2,4,649.0
B029232,2025-06-24,C09,U00344,south,10:30,10:35,6,63,8.81,95.7,4,5,649.0
B029233,2025-06-24,C02,U01617,north,09:30,09:30,0,63,1.77,54.6,2,4,698.0
B029234,2025-06-24,C10,U02247,west,08:30,08:35,5,64,7.75,65.2,1,4,748.0
B029235,2025-06-24,C08,U02430,east,14:00,14:05,6,55,8.41,48.3,2,3,699.0
B029236,2025-06-24,C13,U01434,east,14:00,14:11,12,37,18.42,50.2,2,3,299.0
B029237,2025-06-24,C14,U00309,north,11:30,11:39,10,53,8.6,76.6,3,4,549.0
B029238,2025-06-24,C06,U02563,west,11:00,11:31,31,35,12.71,74.7,3,4,398.0
B029239,2025-06-24,C10,U02311,south,08:30,08:48,18,54,14.89,85.8,3,3,549.0
B029240,2025-06-24,C07,U00463,north,15:30,15:30,0,67,0.91,53.7,3,4,799.0
B029241,2025-06-24,C14,U01665,south,12:00,12:01,1,38,1.4,42.3,2,5,398.0
B029242,2025-06-24,C11,U00525,east,10:30,10:48,19,62,9.54,54.1,3,2,699.0
B029243,2025-06-24,C02,U00027,north,09:30,09:30,0,63,2.15,59.1,2,4,648.0
B029244,2025-06-24,C06,U01355,north,17:00,17:18,19,50,17.34,63.3,2,2,549.0
B029245,2025-06-24,C04,U00769,north,17:30,17:30,0,71,4.66,69.8,1,5,699.0
B029246,2025-06-24,C07,U01935,west,12:30,12:39,9,42,5.79,45.7,3,4,398.0
B029247,2025-06-24,C03,U01811,north,10:00,10:00,0,65,0.41,59.6,2,4,749.0
B029248,2025-06-24,C07,U01470,north,09:30,09:30,0,110,3.15,39.4,1,3,1149.0
B029249,2025-06-24,C11,U01055,north,16:30,16:52,23,67,12.96,44.7,2,3,799.0
B029250,2025-06-24,C05,U01012,south,11:00,11:13,14,56,14.4,51.6,3,4,749.0
B029251,2025-06-24,C09,U01179,north,08:00,08:00,0,96,1.69,52.2,2,5,999.0
B029252,2025-06-24,C08,U00849,north,10:00,10:07,8,30,4.44,43.8,2,4,299.0
B029253,2025-06-24,C13,U01643,south,12:00,12:03,3,57,11.83,60.5,1,4,549.0
B029254,2025-06-24,C08,U01789,south,14:00,14:00,0,35,11.37,51.7,3,4,448.0
B029255,2025-06-24,C10,U00403,north,11:00,11:00,0,54,2.53,76.6,3,5,549.0
B029256,2025-06-24,C01,U01547,south,08:30,08:43,14,75,15.55,65.2,2,4,949.0
B029257,2025-06-24,C08,U00054,north,15:30,15:30,0,30,0.65,36.8,2,4,299.0
B029258,2025-06-24,C06,U01162,north,10:00,10:15,15,35,15.24,33.6,2,4,398.0
B029259,2025-06-24,C01,U00847,north,08:30,08:30,0,55,5.3,46.9,2,4,749.0
B029260,2025-06-24,C10,U01122,west,15:30,15:30,0,59,7.14,54.8,3,4,699.0
B029261,2025-06-24,C08,U01626,north,16:00,16:00,0,75,2.83,63.5,3,4,949.0
B029262,2025-06-24,C04,U01445,west,14:00,14:00,0,36,6.89,51.1,3,4,349.0
B029263,2025-06-24,C07,U01095,west,10:00,10:05,6,57,7.23,51.6,1,3,549.0
B029264,2025-06-25,C10,U00930,north,15:30,15:30,0,59,2.29,79.3,4,4,648.0
B029265,2025-06-25,C13,U00733,west,15:30,16:07,38,37,21.14,47.2,4,3,299.0
B029266,2025-06-25,C09,U02051,north,10:30,10:30,0,62,0.98,64.4,3,4,648.0
B029267,2025-06-25,C08,U01636,north,11:30,11:30,0,75,1.28,98.1,4,4,1048.0
B029268,2025-06-25,C06,U00228,north,18:30,18:34,5,35,13.59,42.8,2,4,398.0
B029269,2025-06-25,C07,U01042,north,15:00,15:09,9,62,5.0,47.4,4,3,748.0
B029270,2025-06-25,C01,U00543,north,09:30,09:31,1,55,8.72,53.2,1,4,749.0
B029272,2025-06-25,C05,U00166,west,08:30,08:30,0,31,7.31,34.1,1,4,299.0
B029273,2025-06-25,C03,U01348,west,11:00,11:16,16,56,6.86,44.1,2,3,598.0
B029274,2025-06-25,C10,U02444,east,10:30,10:30,0,34,3.34,44.8,2,5,349.0
B029275,2025-06-25,C08,U00580,north,12:30,12:39,9,59,1.63,62.7,4,3,748.0
B029276,2025-06-25,C08,U01889,west,10:30,10:30,0,39,3.47,45.7,2,4,499.0
B029277,2025-06-25,C07,U00832,north,18:00,18:00,0,77,6.77,64.2,2,4,798.0
B029278,2025-06-25,C14,U02326,north,16:00,16:03,4,53,7.97,88.4,3,4,549.0
B029279,2025-06-25,C13,U00176,south,11:00,11:01,2,62,13.13,88.6,3,4,649.0
B029280,2025-06-25,C01,U00737,south,14:30,14:33,4,77,6.6,68.0,3,4,999.0
B029282,2025-06-25,C01,U00757,north,10:30,10:30,0,60,8.59,65.2,3,5,798.0
B029283,2025-06-25,C09,U02522,west,15:30,15:30,0,102,5.89,54.7,1,4,1299.0
B029284,2025-06-25,C11,U00218,north,13:30,13:46,16,37,13.12,55.4,2,4,299.0
B029285,2025-06-25,C10,U02026,south,09:00,09:30,30,34,20.41,71.5,3,3,299.0
B029286,2025-06-25,C01,U00834,east,09:30,09:30,0,55,0.91,69.6,3,4,749.0
B029287,2025-06-25,C10,U02508,north,12:00,12:00,0,84,5.64,70.8,1,4,1048.0
B029288,2025-06-25,C14,U02099,west,08:30,08:30,0,38,6.17,46.9,3,4,398.0
B029289,2025-06-25,C01,U02027,north,12:00,12:01,1,30,9.67,40.7,3,5,299.0
B029290,2025-06-25,C06,U01622,west,11:30,11:30,0,30,1.15,58.0,3,4,299.0
B029291,2025-06-25,C04,U02155,north,11:30,11:35,6,81,3.99,60.1,3,3,949.0
B029292,2025-06-25,C03,U00887,south,12:30,12:30,0,50,5.95,46.0,3,4,498.0
B029293,2025-06-25,C11,U00134,west,11:00,11:16,16,42,10.89,42.1,1,3,399.0
B029294,2025-06-25,C02,U02249,west,10:00,10:03,4,38,6.5,44.6,3,4,349.0
B029295,2025-06-25,C06,U01516,west,10:00,10:15,15,55,13.39,38.3,2,4,699.0
B029296,2025-06-25,C02,U01279,south,09:30,09:41,11,38,14.12,38.6,2,4,349.0
B029297,2025-06-25,C13,U02179,east,18:30,18:48,19,42,20.13,50.3,3,3,398.0
B029298,2025-06-25,C07,U00601,north,09:30,09:33,4,42,1.81,62.3,2,4,399.0
B029299,2025-06-25,C13,U01716,north,14:00,14:22,23,62,23.32,75.9,4,3,698.0
B029300,2025-06-25,C14,U00306,south,15:30,15:37,8,38,1.27,49.9,3,4,399.0
B029301,2025-06-25,C10,U01552,west,16:00,16:08,9,39,6.02,55.4,3,4,398.0
B029302,2025-06-25,C09,U01962,north,15:00,15:00,0,68,0.43,51.0,1,3,748.0
B029304,2025-06-25,C14,U02539,east,18:00,18:03,4,53,5.15,62.8,3,4,549.0
B029305,2025-06-25,C09,U00945,west,10:30,10:41,12,57,7.02,55.5,2,4,599.0
B029306,2025-06-25,C07,U00570,south,12:30,12:48,19,77,16.72,76.3,2,4,899.0
B029307,2025-06-25,C11,U01584,north,10:30,10:37,8,62,13.82,61.8,2,3,648.0
B029308,2025-06-25,C03,U01107,north,09:00,09:00,0,132,0.51,51.8,4,4,1498.0
B029309,2025-06-25,C03,U02002,north,17:30,17:30,0,65,2.97,58.6,3,4,699.0
B029310,2025-06-25,C11,U00913,west,08:00,08:00,0,73,11.55,62.0,2,4,848.0
B029311,2025-06-25,C03,U00128,north,17:00,17:02,2,60,7.81,96.1,4,5,549.0
B029312,2025-06-25,C10,U00112,west,09:00,09:13,13,39,8.52,42.1,2,4,398.0
B029313,2025-06-25,C08,U00327,north,12:00,12:00,0,50,2.74,62.0,1,5,599.0
B029314,2025-06-25,C08,U02308,north,14:30,14:30,0,50,1.14,49.5,1,4,549.0
B029315,2025-06-25,C13,U00380,west,17:00,17:00,0,37,8.95,33.6,1,4,299.0
B029316,2025-06-25,C03,U02504,north,11:30,11:30,0,45,6.68,52.8,2,4,398.0
B029317,2025-06-25,C05,U02054,north,16:30,16:30,0,31,6.41,45.3,2,4,299.0
B029318,2025-06-25,C14,U01560,north,15:30,15:30,0,58,5.18,51.9,2,5,699.0
B029319,2025-06-25,C10,U00726,south,08:00,08:18,18,39,19.84,59.6,4,4,398.0
B029320,2025-06-25,C13,U02469,north,14:30,15:00,30,37,21.92,50.8,2,3,299.0
B029321,2025-06-25,C11,U00718,north,17:30,17:37,7,62,13.3,38.2,1,4,749.0
B029322,2025-06-25,C04,U00536,north,17:30,17:30,0,41,3.67,43.1,3,4,398.0
B029323,2025-06-25,C05,U01665,south,13:30,13:41,12,31,8.43,54.4,3,4,299.0
B029324,2025-06-26,C09,U01137,north,11:00,11:00,0,37,1.83,35.6,1,5,299.0
B029325,2025-06-26,C05,U00502,east,18:00,18:02,2,31,1.89,68.0,4,5,299.0
B029327,2025-06-26,C04,U00796,west,11:00,11:07,8,36,7.14,50.9,3,2,299.0
B029328,2025-06-26,C14,U00362,south,08:00,08:00,0,42,1.37,43.3,2,5,499.0
B029329,2025-06-26,C13,U01129,south,08:00,08:00,0,37,2.82,62.4,2,4,349.0
B029330,2025-06-26,C09,U02030,north,08:30,08:30,0,63,2.4,57.0,2,5,649.0
B029331,2025-06-26,C06,U00450,north,11:00,11:09,9,50,14.67,55.0,1,5,549.0
B029332,2025-06-26,C06,U01932,west,10:00,10:00,0,50,6.12,73.4,2,4,599.0
B029334,2025-06-26,C03,U00333,south,09:00,09:15,15,40,17.26,55.7,2,3,299.0
B029335,2025-06-26,C13,U02123,west,08:30,08:52,23,95,18.36,40.7,2,3,999.0
B029336,2025-06-26,C06,U02303,south,12:30,12:30,0,50,4.42,81.3,2,4,549.0
B029337,2025-06-26,C13,U02246,west,13:00,13:00,0,47,14.67,50.4,2,5,498.0
B029338,2025-06-26,C07,U01169,north,11:00,11:05,5,42,4.14,85.8,4,3,448.0
B029339,2025-06-26,C11,U02115,north,12:30,12:39,9,57,13.55,63.0,2,4,549.0
B029340,2025-06-26,C13,U01797,west,17:30,17:30,0,37,8.88,44.5,1,3,299.0
B029341,2025-06-26,C02,U00986,north,12:00,12:00,0,38,0.42,51.3,3,4,299.0
B029342,2025-06-26,C01,U02372,north,09:30,09:31,1,30,9.56,53.4,3,4,349.0
B029343,2025-06-26,C08,U00465,north,09:00,09:11,11,35,7.91,60.4,4,3,398.0
B029344,2025-06-26,C03,U01582,east,15:30,15:30,0,40,2.99,66.3,3,4,299.0
B029345,2025-06-26,C01,U01610,south,13:00,13:16,17,84,5.27,72.0,1,4,1149.0
B029346,2025-06-26,C01,U00877,north,09:30,09:43,13,50,11.96,72.6,2,3,549.0
B029347,2025-06-26,C03,U02546,north,16:30,16:30,1,105,4.96,65.8,2,3,1299.0
B029348,2025-06-26,C13,U00761,south,08:00,08:11,12,57,14.73,61.0,2,4,599.0
B029349,2025-06-26,C04,U02146,south,10:30,10:30,0,87,4.79,49.7,1,3,1099.0
